acousticness,album,album_id,artist,artists_id,danceability,disc_number,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_number,uri,valence
0.152,Konnichiwa,2yegc4SUhhXxUXUavLHUqL,Skepta,2p1fiYHYiXz9qi0JJyxBzN,0.611,1,264957,0.684,483SvHzxlCctQqZOiSDb4d,1.02e-06,1,0.418,-9.08,1,Text Me Back,BOY BETTER KNOW,0,,0.4,135.563,4,12,spotify:track:483SvHzxlCctQqZOiSDb4d,0.442
0.00711,El Clasico,4C3jf89EnhxLDGcUG8V05H,Fekky,0lVH4ReyYkoPMxFDzCQSgO AND 2p1fiYHYiXz9qi0JJyxBzN,0.93,1,218507,0.623,5QTi5RGn46YFOx4v5s2IEX,0.0,1,0.0414,-6.568,1,Way Too Much,BOY BETTER KNOW,33,https://p.scdn.co/mp3-preview/a225b4604beaeed2f209b40ae5f1daad93acaa5a?cid=774b29d4f13844c495f206cafdad9c86,0.112,134.024,4,16,spotify:track:5QTi5RGn46YFOx4v5s2IEX,0.392
0.34,Blossomed / Mercy,669BZ9rFvNTBLtgPtw2QA8,Jevon,1cwNKCIuq12wLqAAsC1Zyi,0.541,1,154286,0.744,5FFtcq46WC9w1b4PpgGqgj,2.22e-05,4,0.464,-4.536,0,Mercy,BOY BETTER KNOW,12,https://p.scdn.co/mp3-preview/10e55910acbc72fcb17110babe8ab38adfed5493?cid=774b29d4f13844c495f206cafdad9c86,0.19,119.491,4,2,spotify:track:5FFtcq46WC9w1b4PpgGqgj,0.417
0.265,Hungry,2pytO7RXc1VMFTk5p0teCg,808INK,1eSFjbv86usit5ZF5ywtLf,0.621,1,170171,0.779,3XHJeqzEGQCF8sgd806ll7,0.0,4,0.0561,-5.278,1,Jeep Cherokee,BOY BETTER KNOW,15,https://p.scdn.co/mp3-preview/3fde07c7f9238c97d236b9f5e3475faecef16734?cid=774b29d4f13844c495f206cafdad9c86,0.529,102.151,4,5,spotify:track:3XHJeqzEGQCF8sgd806ll7,0.833
0.156,Legion Lacuna,0YH0XxLcc2QpZCKGYHkcGN,Rocks FOE,4fBkbr3knU5U2YdVJ0wn3l,0.679,1,234923,0.711,5DJ92SInRWzfz3fkyphzCM,0.0037,6,0.141,-6.854,1,Gong,BOY BETTER KNOW,7,https://p.scdn.co/mp3-preview/85576394be1856f9f1665f5d037451b39ec9d64a?cid=774b29d4f13844c495f206cafdad9c86,0.499,139.006,4,2,spotify:track:5DJ92SInRWzfz3fkyphzCM,0.499
0.0949,In Gods Body,1GgYAlgZeF91MzCUH8WGTk,Kojey Radical,1HMhQzj2QXxR40zGDdaK6y AND 7zJL978NtANOysfGY21ty6,0.548,1,254768,0.571,5gaAKSLAg8XICxHB1yzFNY,0.0,7,0.0685,-9.888,0,Mood,BOY BETTER KNOW,20,https://p.scdn.co/mp3-preview/066bf2e0b4d02857123fffc782ea006e5cdd48cf?cid=774b29d4f13844c495f206cafdad9c86,0.352,76.336,4,3,spotify:track:5gaAKSLAg8XICxHB1yzFNY,0.234
0.285,In Gods Body,1GgYAlgZeF91MzCUH8WGTk,Kojey Radical,1HMhQzj2QXxR40zGDdaK6y,0.482,1,226843,0.664,2KLO6idpZCzI50PjAiivr5,0.0,1,0.217,-7.929,1,After Winter,BOY BETTER KNOW,17,https://p.scdn.co/mp3-preview/8d726c34aa2291c6f23ca30aef7c3ec2afe48a79?cid=774b29d4f13844c495f206cafdad9c86,0.354,140.069,4,4,spotify:track:2KLO6idpZCzI50PjAiivr5,0.43
0.0315,Stressed,1ewc6kpLscQ2Dgrw5oq9a1,Take A Daytrip,3StB6ddX8vfwCGVD9HlNUw AND 5zfEatKLDdRkgbw6sdLBAQ,0.916,1,190588,0.512,15sfV5wrBGEA7hvNQHMT9A,2.48e-05,1,0.083,-4.859,1,Stressed,BOY BETTER KNOW,39,https://p.scdn.co/mp3-preview/8d074e96f23b992d8cef2df40dc3868b758066b5?cid=774b29d4f13844c495f206cafdad9c86,0.052,136.022,4,1,spotify:track:15sfV5wrBGEA7hvNQHMT9A,0.224
0.207,LO(V/S)ER,7Dh2syNOQuurJTUWnSftnn,AJ Tracey,4Xi6LSfFqv26XgP9NKN26U,0.9,1,165000,0.831,0DvTfAgZvGkIOiKYSmHpIo,2.53e-06,1,0.0963,-5.392,1,LO(V/S)ER,BOY BETTER KNOW,56,https://p.scdn.co/mp3-preview/17f8d51f0626e92a52148178a91e597f12dee944?cid=774b29d4f13844c495f206cafdad9c86,0.198,139.987,4,1,spotify:track:0DvTfAgZvGkIOiKYSmHpIo,0.661
0.096,Peace Of Mind,6JP0NPq8P9ueioIZjyUiq9,slowthai,3r1XkJ7vCs8kHBSzGvPLdP,0.66,1,145763,0.74,0Bxhehm6dAFbJUBajx4HQ7,6.12e-05,4,0.156,-6.538,0,Peace Of Mind,BOY BETTER KNOW,24,https://p.scdn.co/mp3-preview/c3e6c5ab6576e7708dc0f93d3851c150d43fdc08?cid=774b29d4f13844c495f206cafdad9c86,0.352,139.987,4,1,spotify:track:0Bxhehm6dAFbJUBajx4HQ7,0.469
0.652,Murder ノノ,4ZMOeAWbskL5x2qmyjZRsE,slowthai,3r1XkJ7vCs8kHBSzGvPLdP,0.715,1,211227,0.762,0QXfA4aLLmJlLc94TSk9pK,0.0,11,0.115,-5.379,1,Murder,BOY BETTER KNOW,42,https://p.scdn.co/mp3-preview/a6943da9cbc4627b1c853cb067875bb21e6585b8?cid=774b29d4f13844c495f206cafdad9c86,0.277,128.017,4,1,spotify:track:0QXfA4aLLmJlLc94TSk9pK,0.532
0.00624,Calibrate,1LBM0PJv02rmJYV7SXBnw5,JD. Reid,7qKjoXJornKJBClL7kucsZ AND 1HMhQzj2QXxR40zGDdaK6y,0.482,1,198869,0.642,1M9gok95mXIEvwDNCRqsyn,0.0,8,0.0789,-8.079,0,Breathe (feat. Kojey Radical),BOY BETTER KNOW,5,https://p.scdn.co/mp3-preview/7bf1cfe5bb751cd8d6cd396c1a61e5b73a9dc5b5?cid=774b29d4f13844c495f206cafdad9c86,0.287,138.914,4,2,spotify:track:1M9gok95mXIEvwDNCRqsyn,0.5
0.00549,Calibrate,1LBM0PJv02rmJYV7SXBnw5,JD. Reid,7qKjoXJornKJBClL7kucsZ AND 1eSFjbv86usit5ZF5ywtLf AND 63h1vcgwz5lbgfiIyF6mcs AND 3r1XkJ7vCs8kHBSzGvPLdP,0.85,1,242094,0.802,5wxOoWw1EXJBu3Svs247MD,0.0,8,0.3,-7.131,0,"Interior (feat. 808INK, Slowthai, Oscar #Worldpeace)",BOY BETTER KNOW,7,https://p.scdn.co/mp3-preview/3c7e828a5223dde0928dd4b8084d9b1b20a6e20c?cid=774b29d4f13844c495f206cafdad9c86,0.343,116.605,4,3,spotify:track:5wxOoWw1EXJBu3Svs247MD,0.503
0.0211,io,4wkxzioR1urd7NXWXJ37DY,JD. Reid,7qKjoXJornKJBClL7kucsZ AND 6bwkMlweHsBCpI2a0C5nnN,0.563,1,215277,0.57,1FQb3nWE70iIGXZurecan6,4.42e-05,3,0.138,-9.81,0,Roshi (feat. D Double E),BOY BETTER KNOW,20,https://p.scdn.co/mp3-preview/008f5d24895d7b5e9e7a05377001bf96f2470ef6?cid=774b29d4f13844c495f206cafdad9c86,0.443,135.156,4,5,spotify:track:1FQb3nWE70iIGXZurecan6,0.617
0.256,Blacklisted,2R0xn1WY8uObrEB07JJiHs,Skepta,2p1fiYHYiXz9qi0JJyxBzN,0.639,1,214509,0.689,4AIpy84Az8aEnKufJDoZOe,0.0,11,0.149,-5.405,0,Track 3,BOY BETTER KNOW,0,,0.157,82.566,4,3,spotify:track:4AIpy84Az8aEnKufJDoZOe,0.4
0.206,Simply The Best 3,6aPPd883EGUX91O1fNYZxp,Scorcher,2BYHpYwXO4zi36Tf3pEH5n,0.478,1,152921,0.857,0ZaLrGn84AzmiRqyiQCGGz,0.0,0,0.493,-6.408,1,Bang (ft Ghetts & Mercston),BOY BETTER KNOW,5,https://p.scdn.co/mp3-preview/0dfab85e086b6f320205f4c5ea495ac51e108138?cid=774b29d4f13844c495f206cafdad9c86,0.383,93.627,3,5,spotify:track:0ZaLrGn84AzmiRqyiQCGGz,0.721
0.0169,Nothing Great About Britain,5Ki4YFQrUx7hCcQx1LJUQb,slowthai,3r1XkJ7vCs8kHBSzGvPLdP AND 2p1fiYHYiXz9qi0JJyxBzN,0.751,1,188553,0.66,6RjFuqzKb1gByFDiB14MvO,2.35e-05,4,0.11,-7.031,1,Inglorious (feat. Skepta),BOY BETTER KNOW,57,https://p.scdn.co/mp3-preview/be210ec24b0943948d804fb009adf4fe1bd43f2c?cid=774b29d4f13844c495f206cafdad9c86,0.327,149.929,4,7,spotify:track:6RjFuqzKb1gByFDiB14MvO,0.408
0.13,Vossi Bop,1feZ7dUgDquoQRddxlI5BH,Stormzy,2SrSdSvpminqmStGELCSNd,0.682,1,196267,0.653,44ZJ4hLD5onikKsVLQaILr,0.00116,8,0.129,-6.062,1,Vossi Bop,BOY BETTER KNOW,68,https://p.scdn.co/mp3-preview/b3836168720465c84df242690ea49f6a855a6cde?cid=774b29d4f13844c495f206cafdad9c86,0.339,188.115,4,1,spotify:track:44ZJ4hLD5onikKsVLQaILr,0.428
0.0279,Top Boy (A Selection of Music Inspired by the Series),334X6XoNKUzpAQbm5FPsMh,Ghetts,7zJL978NtANOysfGY21ty6,0.716,1,207075,0.809,1rYqGcm72aeYbE7ElUmwqk,0.000993,1,0.562,-5.14,1,Listen,BOY BETTER KNOW,38,https://p.scdn.co/mp3-preview/387a8236dc1296f37e64caccf21c33cb5f602187?cid=774b29d4f13844c495f206cafdad9c86,0.102,137.102,4,11,spotify:track:1rYqGcm72aeYbE7ElUmwqk,0.353
0.266,GREY Area,4Wwm4xg2748zhYuzDRFTgY,Little Simz,6eXZu6O7nAUA5z6vLV8NKI,0.744,1,185204,0.892,1TNLYKpEPZ0g6jQq34pDcU,0.00295,8,0.0917,-5.003,1,Boss,BOY BETTER KNOW,45,https://p.scdn.co/mp3-preview/477b355c78b0d12976cbf9906ca28ae542f4d5d5?cid=774b29d4f13844c495f206cafdad9c86,0.287,95.205,4,2,spotify:track:1TNLYKpEPZ0g6jQq34pDcU,0.685
0.461,GREY Area,4Wwm4xg2748zhYuzDRFTgY,Little Simz,6eXZu6O7nAUA5z6vLV8NKI AND 2oZcMYiKpjaA2Et5mU3RPP,0.564,1,279579,0.605,5yuRoOUHov0Y7TBEH0shOR,0.00151,4,0.101,-7.264,0,Wounds,BOY BETTER KNOW,41,https://p.scdn.co/mp3-preview/c36174dbd599c2abe4733821f936d85c970c849f?cid=774b29d4f13844c495f206cafdad9c86,0.148,133.16,4,4,spotify:track:5yuRoOUHov0Y7TBEH0shOR,0.436
0.119,"Young Fire, Old Flame",3M18HkT1K7lltPvizXXJpH,Wretch 32,0T2sGLJKge2eaFmZJxX7sq AND 039zhJoEkboZ8Ii6K40Fb6 AND 5q5CX3rBmPev47aPxEBNti AND 5dMdZuNzc2EncdQmREwYCw,0.467,1,255628,0.94,0AQbBDQHTZ5CPIJUaIbOMH,0.0,8,0.0734,-2.325,1,Issues,BOY BETTER KNOW,20,https://p.scdn.co/mp3-preview/19bd5349d197ce538bf554ed827a7940ebd25067?cid=774b29d4f13844c495f206cafdad9c86,0.466,166.784,4,6,spotify:track:0AQbBDQHTZ5CPIJUaIbOMH,0.561
0.126,"Young Fire, Old Flame",3M18HkT1K7lltPvizXXJpH,Wretch 32,0T2sGLJKge2eaFmZJxX7sq AND 039zhJoEkboZ8Ii6K40Fb6 AND 6mctsJBrfcWvWH7S8h716D,0.693,1,199149,0.62,3Oh8EU5dyCEpJdupzfy1Nd,0.0,5,0.163,-7.139,0,Gift To You,BOY BETTER KNOW,20,https://p.scdn.co/mp3-preview/32d91c34bc794f73a17292f9d841330f847be219?cid=774b29d4f13844c495f206cafdad9c86,0.266,93.762,4,10,spotify:track:3Oh8EU5dyCEpJdupzfy1Nd,0.474
0.00732,Wealth Remixes,2U0sQQkJVDtzPxDgF5o6Cm,Modeselektor,2jYMYP2SVifgmzNRQJx3SJ AND 7qffELscxpltKCso3ByH67 AND 2LbF8T3cCXj8SBbXWU4MRz,0.868,1,235380,0.807,4iuJlPRMVxid4gpKr8Vdjv,0.0055,11,0.0482,-9.922,0,Wealth - Sarah Farina Remix,BOY BETTER KNOW,11,https://p.scdn.co/mp3-preview/b86b584443c4abff143b12432eedc6a6acb9c68d?cid=774b29d4f13844c495f206cafdad9c86,0.0934,140.038,4,1,spotify:track:4iuJlPRMVxid4gpKr8Vdjv,0.632
0.0392,Wealth Remixes,2U0sQQkJVDtzPxDgF5o6Cm,Modeselektor,2jYMYP2SVifgmzNRQJx3SJ AND 7qffELscxpltKCso3ByH67 AND 347pKpBemB92k0zHiMwKiH,0.792,1,269356,0.89,2wbslENJmPv9JUzkmVujFw,0.000106,6,0.0758,-7.885,0,Wealth - Yo van Lenz Remix,BOY BETTER KNOW,5,https://p.scdn.co/mp3-preview/c00a02e76f384b85ef5430221813dd7658da2420?cid=774b29d4f13844c495f206cafdad9c86,0.0911,128.017,4,2,spotify:track:2wbslENJmPv9JUzkmVujFw,0.704
0.0207,Street Anthems,4NG3Nt7LBArVxmeXPVqmH4,Roll Deep,4gpElxNt5pL515njzmZaZG,0.645,1,116027,0.69,10mC6Cle345Vzl2PPGPidD,0.0,1,0.0906,-6.075,1,Eskimo - Vocal Remix,Grime,0,,0.382,143.162,4,10,spotify:track:10mC6Cle345Vzl2PPGPidD,0.621
0.00468,Slang Like This,1EphozsOTPq5pqRhr4jOvp,True Tiger,72CJu74on68a9sLgD0vj2O AND 6WjX4pepHwXa85B9KMk0PY,0.557,1,234356,0.826,2ce4CSWjJh6Dlc9he1gRSb,0.0,5,0.383,-6.633,1,Slang Like This,Grime,28,https://p.scdn.co/mp3-preview/7c8492c702ef59c4056f55484411f5a7bd499436?cid=774b29d4f13844c495f206cafdad9c86,0.29,143.994,4,2,spotify:track:2ce4CSWjJh6Dlc9he1gRSb,0.469
0.126,Konnichiwa,2yegc4SUhhXxUXUavLHUqL,Skepta,2p1fiYHYiXz9qi0JJyxBzN,0.656,1,188939,0.746,1CireMJYXN8Rw4u1HG5GFZ,0.0,7,0.508,-4.716,1,Shutdown,Grime,0,,0.314,104.044,3,9,spotify:track:1CireMJYXN8Rw4u1HG5GFZ,0.824
0.00168,Lord of the Mics VI,6POrFPaZZ6zmaRbz8KdTNG,D Power,5HcyWXtlaT4lyFMsdZ7PpA AND 4j4g1iGu0mtrYCEj093GfW AND 1AKNroq6zJX4DlJaA0dcKw AND 4ITNzglfuGtfHgDu29GIMW AND 3Z7Ynfex4pDGoIbhJpK6bB AND 3bICaFrkiRTZgXE5cMLv2y,0.499,1,307933,0.86,6bMzVFgMLiCt8xu6gqKoOI,0.0,7,0.14,-6.024,1,Horror Show 3,Grime,0,,0.13,140.493,4,9,spotify:track:6bMzVFgMLiCt8xu6gqKoOI,0.359
0.00172,5 Star General,42Tj0Cvzcy1WO7xPVQvMGg,Newham Generals,4uvxuGejwpYNsKHUkNNtc7,0.623,1,271542,0.915,0B156GSuwKXy8dn04FqaBr,0.0,1,0.177,-1.572,1,Spaz,Grime,0,,0.0889,139.957,4,6,spotify:track:0B156GSuwKXy8dn04FqaBr,0.28
0.18,Dubsteppin EP,7gt8L09RcfvwBf0DGZe7r8,P Money,6WjX4pepHwXa85B9KMk0PY,0.69,1,198883,0.853,2ZIHnwdiVpCRB0seT3lmHp,0.0,5,0.0863,-3.545,0,Roll Call,Grime,0,,0.329,139.938,4,2,spotify:track:2ZIHnwdiVpCRB0seT3lmHp,0.869
0.142,Dubsteppin EP,7gt8L09RcfvwBf0DGZe7r8,P Money,6WjX4pepHwXa85B9KMk0PY,0.745,1,259805,0.956,3E86lLqzPe2r7OmhSPoQHJ,0.0,2,0.318,-3.097,1,Shutting Down,Grime,0,,0.246,142.993,4,4,spotify:track:3E86lLqzPe2r7OmhSPoQHJ,0.804
0.221,Originators,4xLVvnjRkeb8XiH5mURNbv,P Money,6WjX4pepHwXa85B9KMk0PY,0.467,1,169319,0.928,3F0VoUGKobNJNQPk1Z4Dv5,0.0,11,0.13,-4.166,0,Gimme 2 Minutes,Grime,0,,0.356,143.793,4,3,spotify:track:3F0VoUGKobNJNQPk1Z4Dv5,0.64
0.0328,Originators,4xLVvnjRkeb8XiH5mURNbv,P Money,6WjX4pepHwXa85B9KMk0PY AND 6aTCNF8JTH5TFs9rheknQB,0.764,1,235764,0.882,47CCreLH23snrhCa4lz0JF,0.0,0,0.198,-4.619,1,Originators,Grime,0,,0.168,140.009,4,1,spotify:track:47CCreLH23snrhCa4lz0JF,0.493
0.468,Money over Everyone,1cVBN7UtOhJ8cALv3zClOa,P Money,6WjX4pepHwXa85B9KMk0PY,0.618,1,222080,0.807,0gCxCIl9HBfLC9xJbKNOTx,0.0,5,0.107,-6.955,0,Single Words,Grime,0,,0.249,139.748,4,2,spotify:track:0gCxCIl9HBfLC9xJbKNOTx,0.682
0.0327,Tunnel Vision Vol 2,48a0HsjjjDbXYNlIY4CQMu,President T,1jVgvfKynkRWY4SymwtOBS,0.862,1,189480,0.611,1P2ABoJgQyuwnf8a7S44jI,0.0,11,0.0739,-8.027,0,Heard What I Said,Grime,7,https://p.scdn.co/mp3-preview/4f31fb79da524152bc43e311db32841fc6d4fa7b?cid=774b29d4f13844c495f206cafdad9c86,0.35,132.051,4,16,spotify:track:1P2ABoJgQyuwnf8a7S44jI,0.546
0.488,Snakes & Ladders,2OxZfGHTH7FSMENFk5Cuxm,Wiley,7k9T7lZlHjRAM1bb0r9Rm3,0.795,1,196667,0.874,2KqMzTw1WgdJy1CJhRcAe6,0.0,2,0.0379,-3.778,1,Step 21,Grime,16,https://p.scdn.co/mp3-preview/58f3f297e830fee769f1f44c2a3b2277155cc6ef?cid=774b29d4f13844c495f206cafdad9c86,0.272,140.022,4,8,spotify:track:2KqMzTw1WgdJy1CJhRcAe6,0.726
0.286,S4DK Presents Best In '07,3PvhrN6ErnYN7VkmlhHa8b,Roll Deep,4gpElxNt5pL515njzmZaZG,0.806,1,123267,0.77,1MsuRM2TklWatYC5z4cJUu,0.0,9,0.0891,-8.155,1,Celebrate,Grime,0,,0.233,140.223,4,3,spotify:track:1MsuRM2TklWatYC5z4cJUu,0.926
0.334,Konnichiwa,2yegc4SUhhXxUXUavLHUqL,Skepta,2p1fiYHYiXz9qi0JJyxBzN AND 4IZLJdhHCqAvT4pjn8TLH5,0.827,1,185968,0.854,3loNCAyjqpgB9DvKhLMKi9,0.0,0,0.073,-3.43,1,That's Not Me,Grime,0,,0.238,139.089,4,10,spotify:track:3loNCAyjqpgB9DvKhLMKi9,0.869
0.0335,THIS IS UK GRIME VOL II,0n7aX8X6Q1sSdXKFEXCbje,Lethal Bizzle,4KGNjRvBeqS7wDrExXVN8a AND 4IZLJdhHCqAvT4pjn8TLH5 AND 7k9T7lZlHjRAM1bb0r9Rm3 AND 0tJCNteqwm7LmRZ6KWr8GT AND 7rAHyyAugNjIUBYTwoHHMg AND 6WjX4pepHwXa85B9KMk0PY AND 7zJL978NtANOysfGY21ty6 AND 50nN8IFD4xA67fI4jYbLV4,0.355,1,223493,0.909,0LRPlussqG6mMCxT6D1D1C,0.0,1,0.389,-4.039,1,POW2011,Grime,0,,0.427,73.556,4,2,spotify:track:0LRPlussqG6mMCxT6D1D1C,0.42
0.0113,Godfather,1F4VaFhSDTVK5uDPXbm42l,Wiley,7k9T7lZlHjRAM1bb0r9Rm3 AND 6WjX4pepHwXa85B9KMk0PY,0.759,1,181933,0.967,4AlxH1O2ogYrbtVUKsTUyI,0.0,11,0.296,-2.237,1,P Money Remix (feat. P Money) - Bonus,Grime,0,,0.225,141.942,4,17,spotify:track:4AlxH1O2ogYrbtVUKsTUyI,0.66
0.0891,Godfather,1F4VaFhSDTVK5uDPXbm42l,Wiley,7k9T7lZlHjRAM1bb0r9Rm3 AND 07CimrZi5vs9iEao47TNQ4 AND 0kUmhavjjgQdru7TRPlLAC,0.842,1,167773,0.81,2LxuU3AidVy05TqE9MWpGz,0.0,1,0.115,-2.884,1,Pattern Up Properly (feat. Flowdan & Jamakabi),Grime,0,,0.241,140.041,4,7,spotify:track:2LxuU3AidVy05TqE9MWpGz,0.65
0.258,6 In The Morning,3SHsQatysIz8DWzoLW3G1r,Wiley,7k9T7lZlHjRAM1bb0r9Rm3,0.812,1,181114,0.937,4YiR9feHJinSeppVh4rawD,0.0,1,0.239,-1.894,1,6 In The Morning,Grime,0,,0.295,139.997,4,1,spotify:track:4YiR9feHJinSeppVh4rawD,0.855
0.329,Integrity>,1D9L39944TjCRUuLTYJqBn,Jme,4IZLJdhHCqAvT4pjn8TLH5 AND 3f3arlHjayjOMunTjrMDGk,0.678,1,213251,0.922,6sh5VQw8MZo5Z9WN0jlrCr,0.0,4,0.0925,-5.311,1,Man Don't Care,Grime,0,,0.219,140.066,4,13,spotify:track:6sh5VQw8MZo5Z9WN0jlrCr,0.349
0.205,"Hood Heat, Vol. 1",5VArovTQ0ZHRjxnoBBibFT,Skepta,2p1fiYHYiXz9qi0JJyxBzN,0.593,1,195378,0.728,36eGnFtR5B9HPT7i6jNQ5W,0.0,9,0.113,-6.155,1,Ace Hood Flow,Grime,0,,0.345,139.176,4,15,spotify:track:36eGnFtR5B9HPT7i6jNQ5W,0.263
0.378,And Dat,5zr9uDNaWwd1dYGePwhJFO,Bonkaz,7JxnnwPLTjVyHHruCMpcJQ AND 2SrSdSvpminqmStGELCSNd,0.546,1,195547,0.594,4bPfEChd95DCQLAoMyAY7N,0.0,2,0.0678,-7.592,1,And Dat,Grime,0,,0.42,73.529,4,1,spotify:track:4bPfEChd95DCQLAoMyAY7N,0.711
0.284,Beginner's Luck,2JaTdEFNZoCGNaxV5QeJB2,Tuckz,1SLzgKCiABRyMuHOPpz0rz,0.769,1,203976,0.761,140Akg3ipgqW3rmnoVa8O3,0.0,8,0.195,-7.307,1,Physical,Grime,2,https://p.scdn.co/mp3-preview/f764bcf2597d5c0c0dc48e8d4be7b67e255cdb53?cid=774b29d4f13844c495f206cafdad9c86,0.303,160.011,4,2,spotify:track:140Akg3ipgqW3rmnoVa8O3,0.53
0.186,YOUTH,0ctfduE1sLhqIjbcFokWvv,Tinie Tempah,0Tob4H0FLtEONHU1MjpUEp AND 7uMh23xWiuR7zsNkuNcm2G,0.551,1,245227,0.817,1VM5S8JNUysQsSgdoRFsdI,0.0,5,0.0885,-4.374,0,Not for the Radio (feat. MNEK),Grime,30,https://p.scdn.co/mp3-preview/7edb70f9c8a496e22044314e4954927b07521c92?cid=774b29d4f13844c495f206cafdad9c86,0.319,144.76,4,2,spotify:track:1VM5S8JNUysQsSgdoRFsdI,0.515
0.158,YOUTH,0ctfduE1sLhqIjbcFokWvv,Tinie Tempah,0Tob4H0FLtEONHU1MjpUEp AND 7nqlScm2smydSRl13eaP8E,0.825,1,199960,0.798,02x6Vyp3pOSErIBkABhIuj,0.0,10,0.0876,-5.582,0,Chasing Flies (feat. Nea),Grime,24,https://p.scdn.co/mp3-preview/ef3cf33c7a0037ab2b2f495143dbee8a1e0ca1bc?cid=774b29d4f13844c495f206cafdad9c86,0.194,126.994,4,4,spotify:track:02x6Vyp3pOSErIBkABhIuj,0.822
0.128,My G (Disko Rekah Vocal) (feat. Fudz),5sGHhCaXeUPYcLKCbxLMiJ,Loefah,1ICQEDALtLouPV8yEaJXVb AND 6aHUnXREyYuYtjUDb2cyOJ,0.877,1,322310,0.797,5b5hmb8miAjY9OC530vNPj,0.0,1,0.06,-7.725,1,My G - Disko Rekah Vocal,Grime,19,https://p.scdn.co/mp3-preview/5f23bb92b36a8648c61f3c929dbbb17277879be2?cid=774b29d4f13844c495f206cafdad9c86,0.306,146.452,4,1,spotify:track:5b5hmb8miAjY9OC530vNPj,0.587
0.45,Gang Signs & Prayer,5fkFWJ9LZizXE4yPenNGuy,Stormzy,2SrSdSvpminqmStGELCSNd,0.493,1,339933,0.501,4GXMWFus2XoMuPqP5gdgld,4.55e-05,2,0.123,-6.421,1,Velvet / Jenny Francis - Interlude,Grime,46,https://p.scdn.co/mp3-preview/9ef972a8baeca9c1d2c93faee129f7a7d598a1cd?cid=774b29d4f13844c495f206cafdad9c86,0.118,106.538,4,6,spotify:track:4GXMWFus2XoMuPqP5gdgld,0.262
0.102,Gang Signs & Prayer,5fkFWJ9LZizXE4yPenNGuy,Stormzy,2SrSdSvpminqmStGELCSNd,0.699,1,197452,0.724,3DrMEiTE3yu3yyc6xBDEDz,0.0,1,0.0865,-5.126,1,Mr Skeng,Grime,48,https://p.scdn.co/mp3-preview/7ad72c62c501bd3e9ef65fe0aa378c5806c7ea7e?cid=774b29d4f13844c495f206cafdad9c86,0.223,140.157,4,7,spotify:track:3DrMEiTE3yu3yyc6xBDEDz,0.402
0.0103,More Life,7Ix0FS4f1lK42C3rix5rHg,Drake,3TVXtAsR1Inumwj472S9r4,0.745,1,143214,0.822,61ASZHKdQHSIV4MEt0bRgw,4.2e-06,7,0.155,-6.354,1,Skepta Interlude,Grime,0,,0.252,86.733,5,10,spotify:track:61ASZHKdQHSIV4MEt0bRgw,0.415
0.0224,For All We Know - The Remixes - EP,1Yc1t2yclQXZ6djjYMOped,Nao,7aFTOGFDEqDtJUCziLVsVC AND 2SrSdSvpminqmStGELCSNd AND 4Jb1EAbXK4BpbQopoeMWKT,0.682,1,214307,0.542,2swyFMOrTT4zkodisWLq93,0.00401,5,0.112,-10.19,0,Feels Like (feat. Stormzy) - LOXE Remix,Grime,33,https://p.scdn.co/mp3-preview/c5b2d3184c5671515b6e9738f0fb720ef77d06b4?cid=774b29d4f13844c495f206cafdad9c86,0.0593,137.057,4,2,spotify:track:2swyFMOrTT4zkodisWLq93,0.165
0.214,Quality Control 2.0,1HZOkoqwdfEu3KXQDkJqym,Bonkaz,7JxnnwPLTjVyHHruCMpcJQ AND 7zJL978NtANOysfGY21ty6 AND 3LM98l3bBn6ygO1hqJOEVX,0.614,1,291579,0.513,3H4NLkn7mCftsua93dYQWY,0.0,5,0.0957,-10.87,0,Don't Forget (featuring Ghetts & J Warner),Grime,0,,0.438,140.315,4,4,spotify:track:3H4NLkn7mCftsua93dYQWY,0.601
0.37,Girls Like (feat. Zara Larsson),0EUrNFkbVL5kokjQbzHxl3,Tinie Tempah,0Tob4H0FLtEONHU1MjpUEp AND 1Xylc3o4UrD53lo9CvFvVg,0.916,1,196000,0.804,0rHVd8h0cFwgLgPFem6S60,1.18e-05,0,0.0812,-3.406,1,Girls Like (feat. Zara Larsson),Grime,64,https://p.scdn.co/mp3-preview/e5836bb8f9e3ce72aa0e71716ee9cda438d7dbd7?cid=774b29d4f13844c495f206cafdad9c86,0.049,120.028,4,1,spotify:track:0rHVd8h0cFwgLgPFem6S60,0.538
0.00799,Konnichiwa,2yegc4SUhhXxUXUavLHUqL,Skepta,2p1fiYHYiXz9qi0JJyxBzN AND 7G9Go5hPwIt35X3imxJrVn,0.903,1,223411,0.521,0lmtKyI9HyhgnpyI0jWgEU,0.0,1,0.119,-8.174,1,It Ain't Safe,Grime,0,,0.318,150.018,4,5,spotify:track:0lmtKyI9HyhgnpyI0jWgEU,0.761
0.0219,On A Wave,3nPDzEv1BNt2T6QLjHBTM1,Diztortion,35vjmhmFFVoYLg4gPJBvEV AND 039zhJoEkboZ8Ii6K40Fb6,0.75,1,201286,0.78,1BgeikcRX5jAHRftDRAQnc,0.0,4,0.0746,-3.429,0,On A Wave,Grime,0,,0.0612,105.0,4,1,spotify:track:1BgeikcRX5jAHRftDRAQnc,0.679
