acousticness,album,album_id,artist,artists_id,danceability,disc_number,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_number,uri,valence
0.000617,Compter les corps,0KPZyx1f8iQqRkj9d0gTbB,Vulgaires Machins,7ys7ta4FOM1pKxJwpqvazG,0.444,1,230613,0.924,7mDh6tKtDYEkt8b1rXVTe0,1.33e-05,7,0.174,-5.624,0,Compter les corps,The Sound of Everything,34,https://p.scdn.co/mp3-preview/73c318e8b6b8dd2368d734ad4869e2a0ef987871?cid=774b29d4f13844c495f206cafdad9c86,0.0611,152.023,4,3,spotify:track:7mDh6tKtDYEkt8b1rXVTe0,0.305
0.204,"4,5,6",3RaK95jcB6YrjBiBEp32Dd,Kool G Rap,099tLNCZZvtjC7myKD0mFp,0.732,1,225240,0.554,6bYWdnmdsTTKiQWWsQ3ZAB,0.0,10,0.1,-8.403,0,For Da Brothaz,The Sound of Everything,38,https://p.scdn.co/mp3-preview/32fde62400352c1ac865c9a242e16ee4907e5960?cid=774b29d4f13844c495f206cafdad9c86,0.27,161.233,4,6,spotify:track:6bYWdnmdsTTKiQWWsQ3ZAB,0.951
0.816,Pony,4sypyREAQc69dg2X5XY4Df,Orville Peck,46auOkH1pk28rWrSoUNhLo,0.506,1,239000,0.565,6jzAkKTa5sRAcIG4N1DkV6,0.476,2,0.0587,-11.003,1,Dead Of Night,The Sound of Everything,38,https://p.scdn.co/mp3-preview/3b44a1a4f093fef382a0fd4ebee8cd769155f87c?cid=774b29d4f13844c495f206cafdad9c86,0.0521,100.05,4,1,spotify:track:6jzAkKTa5sRAcIG4N1DkV6,0.486
0.0206,Maggot,4o2UhvIIalZ00nvHyk2nEz,Dazey and the Scouts,3J8YGHzxEZzHRYVxGmQCvJ,0.49,1,170931,0.934,1pMEVQiiBtlhBjRxOVqVVH,7.24e-06,9,0.755,-5.06,0,Wet,The Sound of Everything,52,https://p.scdn.co/mp3-preview/d0f7dd5f8e9d95e59668abe2d7ca83ec12ded869?cid=774b29d4f13844c495f206cafdad9c86,0.05,95.839,4,2,spotify:track:1pMEVQiiBtlhBjRxOVqVVH,0.62
0.186,Back Stabbers,09jTPeDoSuJLLAwFGNUKCX,The O'Jays,38h03gA85YYPeDPd9ER9rT,0.744,1,178400,0.568,28285KFbyCq8sJofn58qlD,1.18e-05,0,0.163,-9.629,1,Love Train,The Sound of Everything,67,https://p.scdn.co/mp3-preview/6a2c40a2caaaaea4657b96e9991c1d90773983bf?cid=774b29d4f13844c495f206cafdad9c86,0.0494,122.657,4,10,spotify:track:28285KFbyCq8sJofn58qlD,0.687
0.879,القرآن الكريم,0oGF9ErSrziMHxfwU68NQe,Al Sheikh Saad Al Ghamidi,1CGHWaiCXY5Z1K7tZzoaTf,0.451,1,285835,0.205,6a04bwoGmvYoZWVZaHmv8c,0.0,3,0.309,-11.715,1,سورة الإنسان,The Sound of Everything,42,https://p.scdn.co/mp3-preview/c6d674d34aa04ee71bb8d3d3e5d9ab5782ebeac7?cid=774b29d4f13844c495f206cafdad9c86,0.0382,109.274,3,76,spotify:track:6a04bwoGmvYoZWVZaHmv8c,0.351
0.457,Fantasia,42DybH3gl3WcfXAQySOEiX,Fantasia,7xAcVHPiirnUqfdqo0USb1,0.569,1,217347,0.596,4iuNZTcvT9diFySSzVsnVS,8.99e-05,8,0.205,-6.486,1,When I See U,The Sound of Everything,68,https://p.scdn.co/mp3-preview/e0a82dc93942c199177c1ccaaae6adba4557d1f4?cid=774b29d4f13844c495f206cafdad9c86,0.171,93.134,4,2,spotify:track:4iuNZTcvT9diFySSzVsnVS,0.757
0.131,Nafta,4yl3UNCVcTf287qlknLxVl,NAFTA,5pg9cOudU7ezj3FnUABgu6,0.481,1,257898,0.649,1DIBkKqsREnKgxpZ5RJjRf,0.0598,0,0.129,-9.431,1,Potra,The Sound of Everything,46,https://p.scdn.co/mp3-preview/d75661d34b47d67921645f023652a3962e89a8f7?cid=774b29d4f13844c495f206cafdad9c86,0.0483,88.302,4,3,spotify:track:1DIBkKqsREnKgxpZ5RJjRf,0.496
0.688,NADA FÁCIL,7qLgoIhbh7FZ8fbGs3csL3,Luccas Carlos,5WFFFHVqeVk5tLuYh2KjQy AND 06lnOkY99sXVW44Y0M4BDP,0.615,1,198847,0.699,4pq5g8DHg6lX7gDqu4OGlg,0.0,4,0.142,-5.5,0,NADA FÁCIL,The Sound of Everything,53,https://p.scdn.co/mp3-preview/7a5570a9ecd2aa3270c506f14a8e9057a1e0ac0f?cid=774b29d4f13844c495f206cafdad9c86,0.063,167.993,4,1,spotify:track:4pq5g8DHg6lX7gDqu4OGlg,0.464
0.0399,Malibú,62bGLItJa7M2TGq4WMhvlz,Jesse Baez,4rriNpL1lxpoysDDctWgl3,0.775,1,220400,0.345,4GR2VDGNBpGyE4wZy0VTSj,0.0,8,0.158,-9.578,1,Malibú,The Sound of Everything,58,https://p.scdn.co/mp3-preview/7cad94da585c7ca67252e37157ed7cba1d53b149?cid=774b29d4f13844c495f206cafdad9c86,0.0605,139.943,4,1,spotify:track:4GR2VDGNBpGyE4wZy0VTSj,0.516
0.0294,In verticale,1NXFsghIN0UeBEJQBvHLYn,IRBIS 37,2u9Wpl7T6gCu1t3ymd6aXL AND 3rGdjBtVPeHar0052yH97T,0.356,1,162551,0.894,43oTxDolO9cxrwEyPuKcaG,0.0,11,0.172,-4.608,1,In verticale,The Sound of Everything,46,https://p.scdn.co/mp3-preview/3f693bc8723813542ea3f581a1b8343889df3c7b?cid=774b29d4f13844c495f206cafdad9c86,0.28,190.4,3,1,spotify:track:43oTxDolO9cxrwEyPuKcaG,0.426
0.956,Tagore & We,7jWDZ0RPuwiYU7hARxdU5D,Srabani Sen,2RPNGy5PQpUjtlgEJdEAC6,0.487,1,221128,0.161,6MjJgjSXZkGxkFJOYB3TfV,3.6e-05,10,0.0849,-9.597,1,Aamar Raat Pohalo,The Sound of Everything,18,https://p.scdn.co/mp3-preview/be034c0f3ce64d5c30f7a71100f681f3fda8ad9d?cid=774b29d4f13844c495f206cafdad9c86,0.0328,126.238,3,10,spotify:track:6MjJgjSXZkGxkFJOYB3TfV,0.307
0.932,Beethoven: The Symphonies - Reflections,34sl6DqJEf4pn5FA3IiNkd,Ludwig van Beethoven,2wOqMjp9TyABvtHdOSOTUS AND 74gWOpgM97HU3Mn8A8d0Vm AND 0IuqAyi5CMgpuyhckrcqNs,0.302,4,716933,0.0355,6eBJQ4rJZ9JQiRAUK05I7I,0.304,0,0.043,-24.074,1,"Symphony No. 6 in F Major, Op. 68, ""Pastoral"": I. Awakening of Cheerful Feelings Upon Arrival in the Country: Allegro ma non troppo",The Sound of Everything,24,https://p.scdn.co/mp3-preview/c22b807a775d66997a2a3a04c60c1adb610cedfd?cid=774b29d4f13844c495f206cafdad9c86,0.0363,115.104,4,1,spotify:track:6eBJQ4rJZ9JQiRAUK05I7I,0.186
0.000514,Worldwide Traveller,05W5396A8mXERTUCT1QtSD,Chopstick Dubplate,1llsKlMeU35w7oct8C2pxI AND 3QR3QV1qQuTpcy1DIqOw9j AND 3iL52u3kr14P6cTpB0VuEs,0.665,1,372649,0.95,5eFZ8hv09UgldsmbhTfMss,0.0,10,0.345,-2.729,0,Worldwide Traveller,The Sound of Everything,34,https://p.scdn.co/mp3-preview/9df7ea6a64453166e9a7f59477d5152375df2481?cid=774b29d4f13844c495f206cafdad9c86,0.104,174.716,4,1,spotify:track:5eFZ8hv09UgldsmbhTfMss,0.532
0.0839,Halibo,4JEcuQAUFcOI1691n4f1YY,Billx,0Ldjd0Z66CJ0rChWXx0jzB AND 4RbUYWWjEBb4umwqakOEd3,0.572,1,285600,0.985,6M8EMAnTPPnZN58u94iPzg,0.593,0,0.109,-1.861,1,Halibo,The Sound of Everything,54,https://p.scdn.co/mp3-preview/996e90272ed334a3cf65a3475ba00d6170cf1590?cid=774b29d4f13844c495f206cafdad9c86,0.153,100.003,4,1,spotify:track:6M8EMAnTPPnZN58u94iPzg,0.0577
0.992,Fingerbreaker: Classics Of Ragtime And Early Jazz Piano,3PnN5AHFAONQAXr5OEjrmJ,Scott Joplin,5FgkTUuCNKDlilidPvZqOq AND 0abhXJIOH1NqbsXLaZD2DI,0.466,1,233600,0.15,6DWIm1TfM9WiCNQeLbbAsd,0.877,5,0.0889,-24.581,1,The Entertainer,The Sound of Everything,49,https://p.scdn.co/mp3-preview/34c14c36304cb8e2f306024ac86085637f9036e9?cid=774b29d4f13844c495f206cafdad9c86,0.062,159.517,4,4,spotify:track:6DWIm1TfM9WiCNQeLbbAsd,0.796
0.4,Denia Keratni,6LEiREHxVTyoMGiDWWogu0,Reda Taliani,2VTYaHMlKvQxlVW3k07NVt,0.714,1,399613,0.86,4QpthEgd5SYqlYGPLoCPgU,0.0,0,0.0304,-2.959,1,Denia keratni - Va bene,The Sound of Everything,43,https://p.scdn.co/mp3-preview/c6eeda1e72859547b912309922865e72e6db7a68?cid=774b29d4f13844c495f206cafdad9c86,0.0566,107.865,4,1,spotify:track:4QpthEgd5SYqlYGPLoCPgU,0.879
0.194,Chhammak Chhallo - Folk Music Of Rajasthan,2mCOPCFaxLbWd9rpYxafZd,Kalbeliya Artists,5vcMlDeVJH9vumtTOPAYUL,0.402,1,284000,0.869,0Eu7Ktf6MhJKxK5wYkFqNY,0.447,1,0.129,-10.994,0,Rumai - Gypsy Love Song,The Sound of Everything,5,https://p.scdn.co/mp3-preview/b58c668a456a6ba5923f466673ff68a2c7ceafa3?cid=774b29d4f13844c495f206cafdad9c86,0.106,100.615,4,7,spotify:track:0Eu7Ktf6MhJKxK5wYkFqNY,0.404
0.484,Coke Studio @ MTV Season 2: Episode 3,6gkukpPq6e1QVHfeVk90wN,Mame Khan,2K4pcxTMiwnKoVvdAr5pwD,0.452,1,423613,0.703,4QSF0d4ENvMXA03ARpMfaP,9.32e-06,6,0.121,-6.523,1,Chaudhary,The Sound of Everything,47,https://p.scdn.co/mp3-preview/2102d1ec04464b61be3e8f424594fc76226e4be0?cid=774b29d4f13844c495f206cafdad9c86,0.195,172.039,4,4,spotify:track:4QSF0d4ENvMXA03ARpMfaP,0.813
0.784,五街道雲助7「臆病源兵衛」「芝浜」-「朝日名人会」ライヴシリーズ78,6WeTojz22WQKT4zliE2Dms,Kumosuke Gokaido,14RlHgE4FkzxXG9ijJudnc,0.655,1,1346067,0.369,3gukwoH9qNORGwcIE3rRYV,0.0,7,0.0741,-19.232,0,臆病源兵衛,The Sound of Everything,4,https://p.scdn.co/mp3-preview/aef11a13b1d7a8c0126251cb773d6938d0f3386e?cid=774b29d4f13844c495f206cafdad9c86,0.947,83.843,3,1,spotify:track:3gukwoH9qNORGwcIE3rRYV,0.302
0.834,Lucha Villa Y Aida,3kF64rtPcA7kwv38JKyica,Lucha Villa,2LYsttKhPVXOf7qD8kTCr1,0.469,1,136707,0.206,1kEWmwBPNkG1LtMb1H0xtZ,0.00117,5,0.209,-16.873,1,No Discutamos,The Sound of Everything,51,https://p.scdn.co/mp3-preview/f790631b51100c0a907d00cea123350f40be68c7?cid=774b29d4f13844c495f206cafdad9c86,0.0333,99.01,4,9,spotify:track:1kEWmwBPNkG1LtMb1H0xtZ,0.389
0.0293,Jungle Rules,4c2p3TdN7NcQfCXyueCNnC,French Montana,6vXTefBL93Dj5IqAWq6OTv AND 1zNqQNIdeOUZHb8zbZRFMX,0.726,1,233902,0.769,3B54sVLJ402zGa6Xm4YGNe,0.0101,6,0.104,-5.043,1,Unforgettable,The Sound of Everything,79,https://p.scdn.co/mp3-preview/3814de3ede7445566a5b176bb23120af44da62d8?cid=774b29d4f13844c495f206cafdad9c86,0.123,97.985,4,2,spotify:track:3B54sVLJ402zGa6Xm4YGNe,0.733
0.765,Feita para Ser Amada,2LqqEDyWEE79mLy2LSJbAb,Alinega,5cuq4MQJ4HGk0JeNrXkpl6 AND 78XNtbcRuW435NYDYV0rWO,0.86,1,193571,0.425,1SLmJ8RDHertaYpp2i4OYt,0.000175,7,0.0893,-12.612,1,Só Você Pelada,The Sound of Everything,19,https://p.scdn.co/mp3-preview/c2458e0e5debb1f3bbd2ed42eeb9ad09d331ee71?cid=774b29d4f13844c495f206cafdad9c86,0.328,109.983,4,3,spotify:track:1SLmJ8RDHertaYpp2i4OYt,0.413
0.0107,Pra Fazer O Mundo Girar,5DZd1HT808NylKB3G5omUd,Sonic Junior,04JkFD1LcVDAMhrrUgd61o,0.721,1,271867,0.818,2BLpIDpvSYxFfjzsWRZEfO,0.0116,1,0.0896,-5.722,1,Pulsar,The Sound of Everything,2,https://p.scdn.co/mp3-preview/155cf2735d141638bd9b7f4208b7c7951ec60cba?cid=774b29d4f13844c495f206cafdad9c86,0.0313,116.026,4,3,spotify:track:2BLpIDpvSYxFfjzsWRZEfO,0.46
0.31,Banana Kush,1EPgV9vNIrfnQFoiCvujyd,ZAKO,7jsKsI1xJZMM12mysrlCJf AND 3jJnRTu9cGqJ4pDAXUQnHV,0.86,1,262159,0.747,7nnSPfXFbChRNWoJOstfg1,1.13e-05,7,0.101,-6.669,0,Banana Kush,The Sound of Everything,32,https://p.scdn.co/mp3-preview/3e1fbb6f0d7c6de62933f75969a3ecc01c134ea4?cid=774b29d4f13844c495f206cafdad9c86,0.0909,138.011,4,1,spotify:track:7nnSPfXFbChRNWoJOstfg1,0.749
0.0515,L.O.M.,0mFkGQgpzqiGoLTkSsN7DJ,MOBBERS,0o2CVefufFC0laiAQozokD AND 3DhsjXVgWmA6X26tUugAjP AND 6QHREBOQktWsYBfrxW93rk,0.635,1,257637,0.578,7rBx1NH9zGdFX5LtgnD08X,0.0,8,0.141,-9.27,1,L.O.M.,The Sound of Everything,50,https://p.scdn.co/mp3-preview/aa301163a3976449daec1468b47d5c6fd1735406?cid=774b29d4f13844c495f206cafdad9c86,0.382,81.792,4,1,spotify:track:7rBx1NH9zGdFX5LtgnD08X,0.362
0.105,Tout à gagner,6n42LL9SkpyhG8ICt3bDTr,Tiitof,0lCzbSVa8RZoPsuDM9YBJS,0.955,1,216747,0.587,1tPcIC3hzGtuDgv9jpftkt,0.0,8,0.193,-6.044,0,Toujours dans le bloc,The Sound of Everything,46,https://p.scdn.co/mp3-preview/16ecf5fb0252f7fdca71deb5a3d664e39201a0a2?cid=774b29d4f13844c495f206cafdad9c86,0.249,129.991,4,14,spotify:track:1tPcIC3hzGtuDgv9jpftkt,0.617
0.0851,TIPOLAZVEGAZH MIXTAPEH,0iTd4vi9Fjw8BQZ3lCF8oW,Vandal,5h4q1RQZ3TrsU4fImHo11r,0.912,1,127975,0.595,0ThJmt5NYZMv9vWtnZAGIu,0.0,9,0.163,-5.147,1,BALAH IH FOGOH,The Sound of Everything,26,https://p.scdn.co/mp3-preview/f88964e1a576645a85cd225593a3d2eb9601148e?cid=774b29d4f13844c495f206cafdad9c86,0.171,130.016,4,10,spotify:track:0ThJmt5NYZMv9vWtnZAGIu,0.357
0.104,Para todas as mulheres que já rimei,3ARNQjDhmh6DHZCCVTKxMt,BIN,1WXbiUMl1AT9Inb619xPUg AND 6jBww4kwlSrjaNYP7AQPtX AND 0JjPiLQNgAFaEkwoy56B1C AND 0y7B2G0jNMGWyQJsOoRMUt,0.814,1,259672,0.768,4a5YIaK7qFu6T63GeYx1Ih,0.0,1,0.0646,-5.703,0,Quase uma Semana,The Sound of Everything,70,https://p.scdn.co/mp3-preview/a467dfde1f0643383e25780156ef1d2a9ceb6a40?cid=774b29d4f13844c495f206cafdad9c86,0.078,122.058,4,1,spotify:track:4a5YIaK7qFu6T63GeYx1Ih,0.8
0.0579,Escuelita,0roPZGm4etEhdhoOOVCyp2,Chyno Nyno,6e9N7NWP5co9gw8Xz17HMJ,0.693,1,206534,0.695,7u31ldAbkNB4igEvYv9S6K,1.5e-05,4,0.137,-7.32,0,EPQA (Escuelita pa' que Aprenda),The Sound of Everything,23,https://p.scdn.co/mp3-preview/9508528d5348abc5a21aa1d64f4d2d6b52c176de?cid=774b29d4f13844c495f206cafdad9c86,0.309,167.86,4,2,spotify:track:7u31ldAbkNB4igEvYv9S6K,0.511
0.69,Orgyia,1LJwaeXQjHpeVeNQGSGq3W,313,29leSwIXuQmc0D8VkujVAB AND 2x25IlLO7rMnESx9TWY6Uc,0.724,1,263202,0.4,0LSezuIYD5HpCtTAMODTNt,3.32e-06,7,0.109,-9.972,1,Amour de jeunesse,The Sound of Everything,56,https://p.scdn.co/mp3-preview/0e53e444fb63d8db10ac453a76b5d6d42b4d0e2b?cid=774b29d4f13844c495f206cafdad9c86,0.0758,132.954,4,6,spotify:track:0LSezuIYD5HpCtTAMODTNt,0.0602
0.00321,De Manhã,1ozt8BseuJtXlRFZnpnDWU,Dudu,5Ynf8bbQV9ICbK3vZoPxGF AND 1CQPPiPRlXbiMvDBO67c6w,0.844,1,150180,0.532,2MsvS6SxnfHU3NmRSUD470,0.000754,10,0.0783,-9.951,1,De Manhã,The Sound of Everything,54,https://p.scdn.co/mp3-preview/9e6b3fe06e18baed5c702a88c6c600b732c4951b?cid=774b29d4f13844c495f206cafdad9c86,0.11,83.255,4,1,spotify:track:2MsvS6SxnfHU3NmRSUD470,0.446
0.0312,Cant de Pagès,2Sc24CWPiIP7h68g6GdIeY,Senyor Oca,5zl0XS3Yjo4eBViGndCB61 AND 353yEVdHO50wAvfjzQUwN4 AND 7aRx0QkBqnzsY9nFHGhFbP,0.694,1,226000,0.704,75i0d9BbJp0knwFlwYwxqZ,0.0,0,0.426,-5.561,1,Al Teu Niu,The Sound of Everything,29,https://p.scdn.co/mp3-preview/e967bf13fdaf512f26ba7577e9ef31faae5fea92?cid=774b29d4f13844c495f206cafdad9c86,0.135,175.987,4,9,spotify:track:75i0d9BbJp0knwFlwYwxqZ,0.331
0.353,Poetas no Topo 1,2TXsGcsDKimJKtcJ01Yy4y,Makalister,1RoerHIsbQo1h0V8KpznKV AND 1YOVBTvznjiDvtAj4ExHeo AND 4eQ4RMjplRznwHA1UBNnXT AND 204IwDdaHE4ymGk9Kya2pY AND 7IlBcKrGUBJ0NKdnbDde89 AND 2eYGPD8O1chWmQ92TvdtCW AND 09U6hmCerKcIJrixubiBjm AND 0JidbbbZv5SFBEwuc4dREP,0.748,1,398478,0.75,0buQLT5lhSRs7wtunIeK8v,0.0,8,0.388,-9.6,1,Poetas no Topo 1,The Sound of Everything,48,https://p.scdn.co/mp3-preview/bfd5de3e054e2b969ecacd1f9f5122486aa40afb?cid=774b29d4f13844c495f206cafdad9c86,0.273,91.997,4,1,spotify:track:0buQLT5lhSRs7wtunIeK8v,0.671
0.057,Caro Vapor / Vida e Veneno de Don L,1BztKmvBesTWgxAxgc0yZK,Don L,6U98XWjrUPnPtPBjEprDmu AND 0GWNKI3VPEcJsOIEhUjmxd,0.491,1,229889,0.578,6a0kQTjyGmfwBF0tLVgEha,0.0,3,0.0465,-6.553,0,Beira de Piscina (Remix),The Sound of Everything,51,https://p.scdn.co/mp3-preview/655653cc876350c3b6791adef3636c71b00b634b?cid=774b29d4f13844c495f206cafdad9c86,0.229,77.099,4,10,spotify:track:6a0kQTjyGmfwBF0tLVgEha,0.793
0.176,"Pasado, Presente & Libertad",1OFFDDBuRek7hFHF95KAbq,Cidtronyck,4CQCHM6ILHdfaJiIE4guaS AND 271TPCWy79Q4utmSP6uSQg AND 3wV40S9AyTLTE2b0Tp0Yo6,0.738,1,268907,0.671,0Wo0xSxhMzWvF5KU9PithN,0.0,4,0.0919,-5.754,0,Esta Noche,The Sound of Everything,51,https://p.scdn.co/mp3-preview/f3359a1f242ca8af413df9ba3d767b78059e4705?cid=774b29d4f13844c495f206cafdad9c86,0.226,88.013,4,13,spotify:track:0Wo0xSxhMzWvF5KU9PithN,0.607
0.0816,En Attendant MCX,1ucx0cCubFXYHgoY1A34Se,Virtuoz,5zD6Lv2RAHVCfe0iLouZdw,0.688,1,224979,0.868,2abpDUzVyVRWUJRy6lc5ZD,3.36e-05,7,0.246,-6.103,1,Na Lela Yo,The Sound of Everything,23,https://p.scdn.co/mp3-preview/9a6376e03aa0fb776de484e1be03869a1d8abea2?cid=774b29d4f13844c495f206cafdad9c86,0.0658,82.481,3,8,spotify:track:2abpDUzVyVRWUJRy6lc5ZD,0.758
0.21,Hombre de Oro,0eSm5UmzLKix0xXPVKkQLA,ZPU,7F9Bd5X4sxdwWRJVpbfMtb AND 66ArjpKRgw8vYBf9yhktto,0.681,1,262520,0.77,5if3JzeUPoXRd9eV2ajfkX,0.0,2,0.388,-5.29,1,Noches en BCN,The Sound of Everything,48,https://p.scdn.co/mp3-preview/bc2ea5a62a737672951919122b3782a1bef27e9e?cid=774b29d4f13844c495f206cafdad9c86,0.211,96.001,4,8,spotify:track:5if3JzeUPoXRd9eV2ajfkX,0.928
0.773,Pacifique,0h9tYZeKtjZ8rsfGknVqwF,Disiz La Peste,7rz6ZZErn5YFDteXKhyf3g,0.702,1,282052,0.403,5xYNLzZzgN3r6YPcQgNcJD,0.000226,10,0.284,-10.31,1,Qu'ils ont de la chance,The Sound of Everything,53,https://p.scdn.co/mp3-preview/6abd1aa034743b571f5e69038cb6ec570f194ab3?cid=774b29d4f13844c495f206cafdad9c86,0.0347,137.925,4,17,spotify:track:5xYNLzZzgN3r6YPcQgNcJD,0.438
0.395,Controla,52dwYOzr3WmVomyKcOzWww,Vado Más Ki Ás,6HmLPYedWhpFhiF8BonrMG AND 0KXnikJ0xyK7bm4zOd5bs3,0.557,1,234783,0.653,28JoqEKYM54zHmouVCTUwX,0.0,5,0.0943,-8.916,0,Controla,The Sound of Everything,45,https://p.scdn.co/mp3-preview/1f286f442026f94a3366409d7d34990f63e0a239?cid=774b29d4f13844c495f206cafdad9c86,0.208,183.754,4,1,spotify:track:28JoqEKYM54zHmouVCTUwX,0.319
0.683,Tudo Em Todos,3dxi7A0JEASiDWNVjIH8uJ,Felipe Vilela,7oDJQjouTE3FiFv2TXUxPp AND 3KypZFGzCHTbqXAAhFuLwd AND 6eLyI9Oody0ryRmcaeiROJ AND 7yIo15qboa9gHCtqK7cOLx,0.695,1,250645,0.431,2MljsttuYRWxRsMrc860hE,0.0,9,0.111,-8.539,1,Tudo Em Todos,The Sound of Everything,46,https://p.scdn.co/mp3-preview/3b428137c5027b946474775c85e3154de54685f4?cid=774b29d4f13844c495f206cafdad9c86,0.0416,115.895,4,1,spotify:track:2MljsttuYRWxRsMrc860hE,0.469
0.0655,Uno Más,0pjWvwnqnS7N2Zx8L0bAwp,Soly,2HfhjHrQurBYcK7EEXH3kQ,0.906,1,189023,0.573,5yzxEEjnhDaLdgV6BeMwns,2.52e-05,9,0.111,-6.4,1,Gracias a Ti,The Sound of Everything,45,https://p.scdn.co/mp3-preview/22d20b7a01a9f4c89c84bb8c7e5bff3cd16a7fe1?cid=774b29d4f13844c495f206cafdad9c86,0.0467,94.007,4,2,spotify:track:5yzxEEjnhDaLdgV6BeMwns,0.661
0.197,Gravidade Zero,1CpoPkG8OsnhDAk1EjTJbC,3 Um Só,02ahhbTmx0wY2DvkqAMdRx,0.833,1,219000,0.539,3X2BiDSuw82fRdvJCCpbgC,0.0,5,0.0948,-8.669,1,Bob Voltou,The Sound of Everything,38,https://p.scdn.co/mp3-preview/45f1f842521f421d593607c0197f14314491d636?cid=774b29d4f13844c495f206cafdad9c86,0.0754,143.979,4,5,spotify:track:3X2BiDSuw82fRdvJCCpbgC,0.604
0.0255,La Calle es de Nosotros (Remix),3boysnmM571tzKZ5wf0IaE,El Fother,0pm4ijsngxgyYEZl0UeXug AND 3tZdknQnzsVIIdaGCTj4RX AND 12vb80Km0Ew53ABfJOepVz AND 0jPwWIHd6bKDcR8RX5hzbL,0.878,1,250749,0.853,2jBlDIG1zQwF9XBQqxAv5O,0.000645,11,0.566,-3.287,1,La Calle es de Nosotros - Remix,The Sound of Everything,48,https://p.scdn.co/mp3-preview/ecbf2f0add491f77191ddacc246882182561cd58?cid=774b29d4f13844c495f206cafdad9c86,0.143,109.926,4,1,spotify:track:2jBlDIG1zQwF9XBQqxAv5O,0.832
0.148,Blasfemia,5Asjx4I9JS9bm02pJgAikT,GUANACO,7hU7xPPEEDgzWw3Ao8SupC,0.781,1,315611,0.808,2flgyHQhhMKw68ZXwoGykt,0.0,2,0.314,-6.059,1,Soledad con Roberto Calero,The Sound of Everything,24,https://p.scdn.co/mp3-preview/a4f1c1c8fedf427cca509ac92301910f821f89b3?cid=774b29d4f13844c495f206cafdad9c86,0.0996,89.0,4,5,spotify:track:2flgyHQhhMKw68ZXwoGykt,0.809
0.765,MADRILES,6OvQRsKBB8AI53Dfi0w5Hh,Selecto Picasso,1mO7gZgHAYtUwnqfgixdyJ,0.586,1,230000,0.715,13pW9iEZBO7W9aQy0h6uYy,7.12e-05,8,0.0906,-6.253,0,Voy a Poner a Madrid a Llorar,The Sound of Everything,43,https://p.scdn.co/mp3-preview/721ce7d2d02674ed5e6f30dda6ff07526d80ea78?cid=774b29d4f13844c495f206cafdad9c86,0.306,94.884,4,7,spotify:track:13pW9iEZBO7W9aQy0h6uYy,0.0927
0.551,Kalima,4mMAoTrt0q26XNN7yhCjTv,Glaukoma,3B4TvnYT0aJDlsblp1aBwE,0.748,1,270800,0.549,1uqcd76mOCcDQ69kwq1VBx,0.0,1,0.074,-8.873,1,Gure Kaiola,The Sound of Everything,24,https://p.scdn.co/mp3-preview/5619007f31d00b089b29b6bf6ab06abd88c69792?cid=774b29d4f13844c495f206cafdad9c86,0.0968,85.057,4,6,spotify:track:1uqcd76mOCcDQ69kwq1VBx,0.625
0.09,Bivolt,2FCX8kUCCLy6I5GlX8k88R,Bivolt,0mQoWD18BxzhN8kr1cNwgQ,0.835,1,188571,0.792,7oB9m389ePdiZSg0b2sO74,5.95e-06,3,0.0762,-3.873,0,Cubana,The Sound of Everything,35,https://p.scdn.co/mp3-preview/644b9d7b77db88315ce5a22f77587d74df6ba3d1?cid=774b29d4f13844c495f206cafdad9c86,0.101,140.123,4,5,spotify:track:7oB9m389ePdiZSg0b2sO74,0.885
0.388,Vol 169,3jIRYmaxJfp854j8QtfVNI,Bolémvn,0gGcw3tA1fZoF23qa8KFb7 AND 6L34dW6SKMSDaGIfYDU19j,0.789,1,176973,0.702,07pzk5h8p2qRowPZb3YBKC,0.00872,6,0.11,-6.555,0,10K,The Sound of Everything,66,https://p.scdn.co/mp3-preview/fc1e28c18beaab7e3c50e53a0871250c3b0275ae?cid=774b29d4f13844c495f206cafdad9c86,0.0382,126.016,4,11,spotify:track:07pzk5h8p2qRowPZb3YBKC,0.572
0.204,Vendetta,0HuMHJWib22lsglGXcYO3D,Rebeliom do Inframundo,2fT8oWXXWMm6tgnzLECFQc,0.779,1,249227,0.798,5tnY7mbMhn7bvINLWcSsxW,9.42e-05,8,0.142,-4.45,1,Vendetta,The Sound of Everything,20,https://p.scdn.co/mp3-preview/529423fdaccb83ef554c9bb7ab584b157c1c1554?cid=774b29d4f13844c495f206cafdad9c86,0.143,104.028,4,1,spotify:track:5tnY7mbMhn7bvINLWcSsxW,0.102
0.242,Ambição,4SgKOPkzN4vHmmFlPwWlW1,Cristal,6i4nbGTS2gSP0e6emkTqdX AND 6TPJK8tv3AKKSsw0lENTQk AND 6nZ39vMOOOgXQ471Jy5jhR,0.717,1,214931,0.65,4ockixwTSkU7Uw8ORyASYv,0.0,6,0.33,-6.35,0,Ambição,The Sound of Everything,41,https://p.scdn.co/mp3-preview/2b4604045cb3416b40d2a3d5217d11d8dbb0e8db?cid=774b29d4f13844c495f206cafdad9c86,0.0596,108.068,4,1,spotify:track:4ockixwTSkU7Uw8ORyASYv,0.412
